"JP04","157794/1","201106/1","110958/1","150306/1","174060/1","55813/1","122369/1","201552/1","183795/1","180813/1","119209/1","119582/1","147788/1","168691/1","108884/1","182684/1","172234/1","141551/1","192067/1","124018/1","124560/1","125602/1","147948/1","149931/1","168973/1","116321/1","198255/1","57132/1","127744/1","155594/1","16976/1","139431/1","120633/1","198436/1","115582/1","38640/1","64940/1","149071/1","163397/1","95776/1","56297/1","61092/1","118297/1","45508/1","77219/1","190138/1","186379/1","56145/1","134688/1","100152/1","83578/1","186653/1","168865/1","121503/1","51083/1","64695/1","48550/1","49893/1","104869/1","196290/1","181574/1","106777/1","72031/1","202651/1","55235/1","43350/1","162926/1","114404/1","134700/1","149803/1","34383/1","157927/1","98090/1","187520/1","206168/1","191287/1","184864/1","168282/1","147587/1","158676/1","161605/1","147782/1","160757/1","159004/1","60905/1","204358/1","149002/1","68682/1","32926/1","190241/1","75671/1","121072/1","132014/1","205644/1","166075/1","150385/1","118527/1","56693/1","42718/1","185522/1","138918/1","119033/1","49248/1","49112/1","167402/1","162468/1","63311/1","41066/1","192132/1","177243/1","190038/1","180705/1","144736/1","34025/1","186879/1","135005/1","107731/1","48722/1","33811/1","34276/1","137904/1","94692/1","53378/1","101202/1","56960/1","18017/1","35482/1","200282/1","63017/1","189476/1","166589/1","80946/1","135085/1","108661/1","137407/1","167450/1","52708/1","148438/1","59031/1","129229/1","125415/1","103726/1","89819/1","58608/1","117149/1","106994/1","41421/1","197296/1","11068/1","27742/1","75008/1","110252/1","1561/1","65093/1","205276/1","extracted_numbers"
100,NA,98.656,97.761,99.476,98.581,98.06,98.658,NA,99.401,97.305,98.581,96.667,NA,NA,NA,NA,98.586,NA,NA,98.351,98.876,NA,99.104,98.653,97.921,91.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.228,99.253,98.138,NA,NA,99.326,NA,NA,NA,NA,NA,NA,NA,98.811,NA,NA,97.173,NA,97.552,97.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
100,NA,98.852,97.359,99.197,97.039,98.963,98.736,NA,99.54,98.849,98.387,98.161,NA,NA,NA,NA,97.136,NA,NA,98.622,99.308,NA,97.136,95.46,96,82.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.394,99.08,98.398,NA,NA,98.731,NA,NA,NA,NA,NA,NA,NA,98.278,NA,NA,96.579,NA,96.785,97.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,155
100,NA,98.931,97.574,99.198,98.079,98.16,97.179,NA,98.584,98.344,98.236,97.656,NA,NA,NA,NA,98.109,NA,NA,97.999,99.117,NA,97.046,97.868,95.724,86.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.038,98.344,97.81,NA,NA,98.238,NA,NA,NA,NA,NA,NA,NA,98.264,NA,NA,97.172,NA,96.967,95.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,156
100,95.652,99.273,98.54,96.377,97.101,98.182,98.54,95.455,97.81,99.634,96.337,97.818,95.455,95.455,NA,93.182,98.551,95.455,97.826,100,97.826,93.182,92.701,99.634,98.901,86.345,93.182,95.455,95.455,91.379,NA,93.182,NA,95.238,95.455,95.455,95.455,95.455,95.455,97.436,96.429,95.455,NA,87.931,NA,NA,NA,92.453,89.091,96.429,92.453,NA,96.429,96.429,NA,96.429,91.379,94.737,96.429,96.429,96.429,96.429,96.429,94.643,96.429,96.429,96.429,92.453,96.429,96.429,96.429,96.429,96.429,94.643,98.246,94.643,NA,NA,96.491,89.474,98.246,98.246,98.246,NA,NA,NA,NA,96.552,98.246,98.246,NA,NA,98.246,NA,98.246,91.228,98.246,NA,98.246,96.491,98.246,NA,96.491,98.246,96.226,98.246,96.429,NA,98.182,96.491,NA,92.982,NA,96.491,NA,NA,NA,NA,96.491,98.246,96.491,96.491,96.154,NA,96.296,NA,97.826,99.267,98.54,98.246,98.214,95.604,96.429,92.857,NA,NA,NA,NA,NA,97.436,NA,NA,94.545,NA,95.324,94.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,157
100,98.624,96.364,96.296,98.598,98.611,97.706,98.611,NA,97.738,95.455,99.531,98.618,NA,NA,NA,NA,89.498,NA,97.248,95.964,99.083,NA,94.47,96.759,93.088,88.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.952,NA,NA,NA,NA,NA,98.618,97.706,98.618,NA,NA,83.417,NA,NA,NA,NA,NA,NA,NA,98.611,NA,NA,93.182,NA,97.696,86.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,158
100,99.841,99.841,98.574,98.728,97.314,97.781,98.408,NA,98.728,97.638,99.203,98.089,NA,NA,NA,NA,96.83,NA,97.937,96.044,98.41,NA,97.017,99.363,97.774,92.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.426,97.785,96.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.484,NA,NA,98.254,NA,97.464,91.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,159
100,99.157,98.57,97.863,98.701,99.09,97.876,98.961,NA,98.316,95.241,96.246,97.738,NA,NA,NA,NA,98.114,NA,96.647,97.999,99.09,97.605,97.274,97.059,91.715,94.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.297,97.643,96.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.992,NA,NA,98.161,NA,97.871,95.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,160
100,98.302,99.257,99.258,97.048,99.814,99.072,98.145,NA,99.074,95.652,97.232,95.948,NA,NA,NA,NA,97.97,NA,98.343,98.339,96.481,97.212,99.444,97.952,94.074,96.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.317,NA,95.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.703,NA,NA,NA,NA,98.524,93.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,161
100,99.234,95.076,97.318,100,99.234,99.611,96.212,NA,100,89.513,99.617,96.947,NA,NA,NA,NA,97.71,NA,100,98.851,98.473,98.099,98.851,98.419,95.455,97.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.479,NA,97.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.855,NA,NA,NA,NA,99.617,96.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,162
100,99.175,98.475,98.826,99.352,98.7,99.177,98.761,99.883,98.773,93.229,98.181,95.703,NA,97.894,NA,NA,97.069,NA,97.843,97.894,98.419,97.776,99.003,98,94.019,92.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.136,NA,96.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.895,NA,NA,NA,NA,98.412,96.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,163
100,99.048,99.525,98.562,99.208,99.524,98.891,98.889,97.781,98.576,93.114,99.525,99.683,NA,99.524,NA,NA,96.244,NA,96.855,98.268,99.524,94.497,98.418,99.048,95.133,81.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.953,NA,98.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.367,NA,NA,NA,NA,99.051,94.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,164
100,99.111,99.145,98.195,98.027,98.192,98.883,98.325,98.191,98.454,93.34,95.937,98.16,NA,98.127,98.482,NA,97.183,NA,97.77,97.572,97.768,97.412,98.653,98.191,96.745,90.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.369,NA,96.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.113,NA,NA,NA,NA,96.696,95.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,165
100,99.629,99.444,98.523,98.705,97.91,99.383,99.321,98.218,98.707,98.706,95.789,97.73,97.28,96.33,97.362,NA,96.371,NA,97.789,98.213,99.136,97.009,98.522,98.276,97.426,90.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,166
100,98.573,99.566,98.701,97.832,97.897,98.742,98.393,98.31,98.572,98.225,97.459,97.942,97.242,98.601,98.66,98.333,98.083,NA,98.223,96.948,97.561,98.236,97.772,98.645,95.189,95.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,167
100,100,99.539,99.537,97.685,100,96.759,96.347,100,100,100,100,97.685,100,99.074,98.624,99.078,100,NA,98.165,99.074,99.537,100,97.685,100,99.537,92.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,168
100,99.259,99.11,98.595,98.14,98.743,98.89,99.48,98.814,97.557,98.224,97.257,96.896,98.579,98.81,98.667,98.372,97.361,93.64,99.035,97.791,96.706,96.091,98.369,98.739,98.447,91.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,169
